slug,field,new_value,historical_value,abs_diff,matches
canterbury_tales,best_nfev,47,47,0.0,True
canterbury_tales,relaxed_a1,10.896336415979809,10.896336415979809,0.0,True
canterbury_tales,relaxed_b1,1.0919615718274749,1.0919615718274749,0.0,True
canterbury_tales,relaxed_c1,2.3009174633269667,2.3009174633269667,0.0,True
canterbury_tales,relaxed_a2,22.94617129920327,22.94617129920327,0.0,True
canterbury_tales,relaxed_b2,2.3870216946086145,2.3870216946086145,0.0,True
canterbury_tales,relaxed_c2,4999.9999999944475,4999.9999999944475,0.0,True
canterbury_tales,tried_count,100,100,0.0,True
arabian_nights_vol1,original_rmse,0.10636512363789612,0.10636512363789612,0.0,True
arabian_nights_vol1,relaxed_rmse,0.10285434079118627,0.10285434079118627,0.0,True
arabian_nights_vol1,rmse_delta_vs_original,-0.003510782846709845,-0.003510782846709845,0.0,True
arabian_nights_vol1,original_transition_fraction,0.47146021798641025,0.47146021798641025,0.0,True
arabian_nights_vol1,relaxed_transition_fraction,0.4454162517056341,0.4454162517056341,0.0,True
arabian_nights_vol1,transition_fraction_delta,-0.026043966280776154,-0.026043966280776154,0.0,True
arabian_nights_vol1,original_k,89.74620451986972,89.74620451986972,0.0,True
arabian_nights_vol1,relaxed_k,70.00505397317148,70.00505397317148,0.0,True
arabian_nights_vol1,original_w,1.5827304063287007,1.5827304063287007,0.0,True
arabian_nights_vol1,relaxed_w,1.938103429660142,1.938103429660142,0.0,True
arabian_nights_vol1,best_start_index,53,53,0.0,True
arabian_nights_vol1,best_nfev,121,121,0.0,True
arabian_nights_vol1,relaxed_a1,33.506314075697276,33.506314075697276,0.0,True
arabian_nights_vol1,relaxed_b1,4.392778082414754,4.392778082414754,0.0,True
arabian_nights_vol1,relaxed_c1,251.59624373991278,251.59624373991278,0.0,True
arabian_nights_vol1,relaxed_a2,30.00196618959396,30.00196618959396,0.0,True
arabian_nights_vol1,relaxed_b2,3.105825057066894,3.105825057066894,0.0,True
arabian_nights_vol1,relaxed_c2,4999.999999742198,4999.999999742198,0.0,True
arabian_nights_vol1,tried_count,100,100,0.0,True
aesops_fables,original_rmse,0.10923629981578861,0.10923629981578861,0.0,True
aesops_fables,relaxed_rmse,0.10545762359732193,0.10545762359732193,0.0,True
aesops_fables,rmse_delta_vs_original,-0.003778676218466684,-0.003778676218466684,0.0,True
aesops_fables,original_transition_fraction,0.6586379759737735,0.6586379759737735,0.0,True
aesops_fables,relaxed_transition_fraction,0.7111730509895264,0.7111730509895264,0.0,True
aesops_fables,transition_fraction_delta,0.05253507501575294,0.05253507501575294,0.0,True
aesops_fables,original_k,250.79909890687756,250.79909890687756,0.0,True
aesops_fables,relaxed_k,389.6762147541362,389.6762147541362,0.0,True
aesops_fables,original_w,0.17154462251525357,0.17154462251525357,0.0,True
aesops_fables,relaxed_w,0.10000000000000002,0.10000000000000002,0.0,True
aesops_fables,best_start_index,19,19,0.0,True
aesops_fables,best_nfev,61,61,0.0,True
aesops_fables,relaxed_a1,8.853396552019616,8.853396552019616,0.0,True
aesops_fables,relaxed_b1,1.0537873121100862,1.0537873121100862,0.0,True
aesops_fables,relaxed_c1,1.3111119654813799,1.3111119654813799,0.0,True
aesops_fables,relaxed_a2,34.431047890374614,34.431047890374614,0.0,True
aesops_fables,relaxed_b2,4.010469581095126,4.010469581095126,0.0,True
aesops_fables,relaxed_c2,3014.7588366421955,3014.7588366421955,0.0,True
aesops_fables,tried_count,100,100,0.0,True
complete_sherlock_holmes,original_rmse,0.10933978842066736,0.10933978842066736,0.0,True
complete_sherlock_holmes,relaxed_rmse,0.10393283430125197,0.10393283430125197,0.0,True
complete_sherlock_holmes,rmse_delta_vs_original,-0.005406954119415386,-0.005406954119415386,0.0,True
complete_sherlock_holmes,original_transition_fraction,0.4799837202376792,0.4799837202376792,0.0,True
