transition_fraction,sigmoid_width,tail_slope_b2,tail_head_slope_contrast,transition_k,single_zm_c,theta_deg,angle_r2,winner_full,winner_top100,flip_lambda,source_model
0.65,1.7,2.0,0.9999999999798099,404.36882145138543,12.416623376826974,-39.22211059257685,0.7673235573581049,exp,exp,1.05,legacy_coupled_logistic
0.65,1.7,2.2,0.7999999999798098,404.36882145138543,25.662121274082253,-26.77009772266727,0.9894510584485965,exp,xpow,1.0,legacy_coupled_logistic
0.65,1.7,2.4,0.59999999997981,404.36882145138543,48.43624499651203,-22.842740004223913,0.9962561417500931,exp,is,1.05,legacy_coupled_logistic
0.65,1.7,2.6,0.39999999997980984,404.36882145138543,83.4905363202275,-23.458266595039156,0.9955025190358774,is,is,1.05,legacy_coupled_logistic
0.7,0.2,1.6,1.3999999999798098,641.6512149109515,1.5400949769229377,-61.731920842422205,0.8356516663352319,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.2,1.8,1.1999999999798099,641.6512149109515,3.816443263564728,-71.57504129642336,0.8411749193895092,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.2,2.0,0.9999999999798099,641.6512149109515,7.2033866162110565,-89.48140666024618,0.8562127393076967,exp,exp,1.05,legacy_coupled_logistic
0.7,0.2,2.2,0.7999999999798098,641.6512149109515,12.416623376826974,-117.9361336509077,0.8688000451768874,exp,exp,1.05,legacy_coupled_logistic
0.7,0.2,2.4,0.59999999997981,641.6512149109515,19.54605701394879,-145.35905966042247,0.8768773472355558,exp,exp,1.05,legacy_coupled_logistic
0.7,0.2,2.6,0.39999999997980984,641.6512149109515,30.769101485799318,-142.6297799992501,0.839443803548484,exp,exp,1.05,legacy_coupled_logistic
0.7,0.5,1.6,1.3999999999798098,641.6512149109515,0.8934715347140998,-54.52641396320445,0.7688310383180794,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.5,1.8,1.1999999999798099,641.6512149109515,2.6546928981931606,-58.84802113376982,0.757200293057287,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.5,2.0,0.9999999999798099,641.6512149109515,5.486600425202466,-64.7045916561814,0.7546414922637983,exp,exp,1.05,legacy_coupled_logistic
0.7,0.5,2.2,0.7999999999798098,641.6512149109515,11.339460110930524,-67.82378471293812,0.7074007971109062,exp,exp,1.05,legacy_coupled_logistic
0.7,0.5,2.4,0.59999999997981,641.6512149109515,19.54605701394879,-64.03862342529236,0.6122894998914731,exp,exp,1.05,legacy_coupled_logistic
0.7,0.5,2.6,0.39999999997980984,641.6512149109515,33.69193427685917,-46.99828238639502,0.36174143065389996,exp,exp,1.05,legacy_coupled_logistic
0.7,0.8,1.6,1.3999999999798098,641.6512149109515,0.4323064109148675,-50.56081363476671,0.7610259779886445,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.8,1.8,1.1999999999798099,641.6512149109515,1.6863923948691348,-52.97976365914459,0.7319711877040511,xpow,exp,0.0,legacy_coupled_logistic
0.7,0.8,2.0,0.9999999999798099,641.6512149109515,4.178976616094203,-55.185090995230546,0.6940275358088509,exp,exp,1.05,legacy_coupled_logistic
0.7,0.8,2.2,0.7999999999798098,641.6512149109515,8.636921767628621,-55.60558057751899,0.6309670517084203,exp,exp,1.05,legacy_coupled_logistic
0.7,0.8,2.4,0.59999999997981,641.6512149109515,16.30185027513976,-50.86798344021517,0.4947166749930869,exp,exp,1.05,legacy_coupled_logistic
0.7,0.8,2.6,0.39999999997980984,641.6512149109515,28.09982942694006,-42.32829910663778,0.5592499568027008,exp,exp,1.05,legacy_coupled_logistic
0.7,1.1,1.6,1.3999999999798098,641.6512149109515,0.5183390604515381,-49.62581813794274,0.7768205647086212,xpow,exp,0.0,legacy_coupled_logistic
0.7,1.1,1.8,1.1999999999798099,641.6512149109515,1.8465869651458242,-51.43163393759726,0.7349121721417443,xpow,exp,0.0,legacy_coupled_logistic
0.7,1.1,2.0,0.9999999999798099,641.6512149109515,4.178976616094203,-52.91798537375735,0.6915813016911647,exp,exp,1.05,legacy_coupled_logistic
0.7,1.1,2.2,0.7999999999798098,641.6512149109515,8.636921767628621,-51.87999927304728,0.6060546828998955,exp,exp,1.05,legacy_coupled_logistic
0.7,1.1,2.4,0.59999999997981,641.6512149109515,16.30185027513976,-45.85597886810223,0.5175917576408235,exp,exp,1.05,legacy_coupled_logistic
0.7,1.1,2.6,0.39999999997980984,641.6512149109515,28.09982942694006,-37.67607210093203,0.8181745615409028,exp,exp,1.05,legacy_coupled_logistic
0.7,1.4,1.6,1.3999999999798098,641.6512149109515,0.8934715347140998,-50.016829819502014,0.7825447735295642,xpow,exp,0.0,legacy_coupled_logistic
0.7,1.4,1.8,1.1999999999798099,641.6512149109515,2.4243937592576437,-51.66329469268048,0.7390082876903431,exp,exp,1.05,legacy_coupled_logistic
0.7,1.4,2.0,0.9999999999798099,641.6512149109515,5.486600425202466,-51.83262648351955,0.6659608654353706,exp,exp,1.05,legacy_coupled_logistic
0.7,1.4,2.2,0.7999999999798098,641.6512149109515,10.35574259644199,-48.99906165083266,0.5605886634374151,exp,exp,1.05,legacy_coupled_logistic
0.7,1.4,2.4,0.59999999997981,641.6512149109515,19.54605701394879,-39.35604346730074,0.7464282459597775,exp,exp,1.05,legacy_coupled_logistic
0.7,1.4,2.6,0.39999999997980984,641.6512149109515,33.69193427685917,-31.21705640059514,0.9680854728236458,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,1.6,1.3999999999798098,641.6512149109515,1.6863923948691348,-51.02143890932045,0.7668048856036119,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,1.8,1.1999999999798099,641.6512149109515,3.816443263564728,-52.16675655909978,0.7099734575534364,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,2.0,0.9999999999798099,641.6512149109515,7.2033866162110565,-51.628190922652514,0.6259758694766554,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,2.2,0.7999999999798098,641.6512149109515,13.596109036386444,-43.749040176634566,0.546589631101456,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,2.4,0.59999999997981,641.6512149109515,23.43588846323532,-32.1888724236943,0.9351506929909951,exp,exp,1.05,legacy_coupled_logistic
0.7,1.7,2.6,0.39999999997980984,641.6512149109515,40.39691551393904,-25.525093982962858,0.9949305608688682,exp,exp,1.05,legacy_coupled_logistic
